row	col	state	som	som2
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	ONLY_som2		✓
24	Net_Assessment_Mils	BOTH_EMPTY		
24	Remarks	BOTH_EMPTY		
25	Serial_No	MATCH	٥٨	٥٨
25	Date	MATCH	""""	""""
25	Property_recorded_under_Block_No	MATCH	""""	""""
25	Property_recorded_under_Parcel_No	MISMATCH	٢٦	٢٨
25	Parcel_Cat_No	MATCH	١٢	١٢
25	Parcel_Area	MATCH	١٣,٩٠٨	١٣,٩٠٨
25	Nature_of_Entry	MATCH	""""	""""
25	New_Serial_No	BOTH_EMPTY		
25	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
25	Reference_to_Register_of_Changes_Serial_No	MATCH	١٢٦	١٢٦
25	Tax_LP	ONLY_som	✓	
25	Tax_Mils	MATCH	١٢٠	١٢٠
25	Total_Tax_LP	BOTH_EMPTY		
25	Total_Tax_Mils	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
25	Net_Assessment_LP	BOTH_EMPTY		
25	Net_Assessment_Mils	BOTH_EMPTY		
25	Remarks	BOTH_EMPTY		
26	Serial_No	MATCH	٥٩	٥٩
26	Date	MATCH	""""	""""
26	Property_recorded_under_Block_No	MATCH	""""	""""
26	Property_recorded_under_Parcel_No	MATCH	٢٧	٢٧
26	Parcel_Cat_No	MATCH	١٢	١٢
26	Parcel_Area	MISMATCH	٤,٦٨٦	٣,٢١٦
26	Nature_of_Entry	MATCH	""""	""""
26	New_Serial_No	BOTH_EMPTY		
26	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
26	Reference_to_Register_of_Changes_Serial_No	MATCH	٤٠	٤٠
26	Tax_LP	ONLY_som	✓	
26	Tax_Mils	MISMATCH	٠٣٧	٠٢٧
26	Total_Tax_LP	BOTH_EMPTY		
26	Total_Tax_Mils	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
26	Net_Assessment_LP	ONLY_som2		✓
26	Net_Assessment_Mils	BOTH_EMPTY		
26	Remarks	BOTH_EMPTY		
27	Serial_No	MATCH	٦٠	٦٠
27	Date	MATCH	""""	""""
27	Property_recorded_under_Block_No	MATCH	""""	""""
27	Property_recorded_under_Parcel_No	MATCH	٢٩	٢٩
27	Parcel_Cat_No	MATCH	١٢	١٢
27	Parcel_Area	MATCH	٢,٩١٤	٢,٩١٤
27	Nature_of_Entry	MATCH	""""	""""
27	New_Serial_No	BOTH_EMPTY		
27	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
27	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٤	٢٤
27	Tax_LP	ONLY_som	✓	
27	Tax_Mils	MATCH	٠٢٣	٠٢٣
27	Total_Tax_LP	BOTH_EMPTY		
27	Total_Tax_Mils	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
27	Net_Assessment_LP	ONLY_som2		✓
27	Net_Assessment_Mils	BOTH_EMPTY		
27	Remarks	BOTH_EMPTY		
28	Serial_No	MATCH	٦١	٦١
28	Date	MATCH	""""	""""
28	Property_recorded_under_Block_No	MATCH	""""	""""
28	Property_recorded_under_Parcel_No	MATCH	٤٠	٤٠
28	Parcel_Cat_No	MATCH	١٢	١٢
28	Parcel_Area	MATCH	٣,٤٢٢	٣,٤٢٢
28	Nature_of_Entry	MISMATCH	في	""""
28	New_Serial_No	BOTH_EMPTY		
28	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
28	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٢	٢٢
28	Tax_LP	ONLY_som	✓	
28	Tax_Mils	MATCH	٠٢٧	٠٢٧
28	Total_Tax_LP	BOTH_EMPTY		
28	Total_Tax_Mils	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
28	Net_Assessment_LP	ONLY_som2		✓
28	Net_Assessment_Mils	BOTH_EMPTY		
28	Remarks	BOTH_EMPTY		
29	Serial_No	MATCH	٦٢	٦٢
29	Date	MATCH	""""	""""
29	Property_recorded_under_Block_No	MATCH	""""	""""
29	Property_recorded_under_Parcel_No	MATCH	٦٠	٦٠
29	Parcel_Cat_No	MATCH	١٢	١٢
29	Parcel_Area	MISMATCH	٦,٤٦٢	٦,٦٢٢
29	Nature_of_Entry	MATCH	""""	""""
29	New_Serial_No	BOTH_EMPTY		
29	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
29	Reference_to_Register_of_Changes_Serial_No	MATCH	٥٦	٥٦
29	Tax_LP	ONLY_som	✓	
29	Tax_Mils	MATCH	٠٥٠	٠٥٠
29	Total_Tax_LP	BOTH_EMPTY		
29	Total_Tax_Mils	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
29	Net_Assessment_LP	ONLY_som2		✓
29	Net_Assessment_Mils	BOTH_EMPTY		
29	Remarks	BOTH_EMPTY		
30	Serial_No	MATCH	٦٣	٦٣
30	Date	MATCH	""""	""""
30	Property_recorded_under_Block_No	MATCH	""""	""""
30	Property_recorded_under_Parcel_No	MATCH	٧٤	٧٤
30	Parcel_Cat_No	MATCH	١٢	١٢
30	Parcel_Area	MISMATCH	٢,٣٥٦	١٢,٢٥٩
30	Nature_of_Entry	MISMATCH	في	""""
30	New_Serial_No	MATCH	٢٩٦	٢٩٦
30	Reference_to_Register_of_Changes_Volume_No	MISMATCH	T.D.L.	T.D.L. 1940.
30	Reference_to_Register_of_Changes_Serial_No	ONLY_som	1940.	
30	Tax_LP	BOTH_EMPTY		
30	Tax_Mils	MISMATCH	٠١٩	٠٩٨
30	Total_Tax_LP	BOTH_EMPTY		
30	Total_Tax_Mils	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
30	Net_Assessment_LP	BOTH_EMPTY		
30	Net_Assessment_Mils	BOTH_EMPTY		
30	Remarks	BOTH_EMPTY		
31	Serial_No	MATCH	٦٤	٦٤
31	Date	MATCH	""""	""""
31	Property_recorded_under_Block_No	MATCH	""""	""""
31	Property_recorded_under_Parcel_No	MATCH	١٥٤	١٥٤
31	Parcel_Cat_No	MATCH	١٢	١٢
31	Parcel_Area	MATCH	٢,٧٤١	٢,٧٤١
31	Nature_of_Entry	MATCH	""""	""""
31	New_Serial_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
31	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٢	٢٢
31	Tax_LP	ONLY_som	✓	
31	Tax_Mils	MATCH	٠٢٠	٠٢٠
31	Total_Tax_LP	BOTH_EMPTY		
31	Total_Tax_Mils	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
31	Net_Assessment_LP	ONLY_som2		✓
31	Net_Assessment_Mils	BOTH_EMPTY		
31	Remarks	BOTH_EMPTY		
32	Serial_No	MATCH	٦٥	٦٥
32	Date	MATCH	""""	""""
32	Property_recorded_under_Block_No	MATCH	""""	""""
32	Property_recorded_under_Parcel_No	MISMATCH	١٧٣	١٧٢
32	Parcel_Cat_No	MATCH	١٢	١٢
32	Parcel_Area	MISMATCH	٢,٦٢٠	٢,٦٢٥
32	Nature_of_Entry	MISMATCH	في	""""
32	New_Serial_No	BOTH_EMPTY		
32	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
32	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٢	٢٢
32	Tax_LP	ONLY_som	✓	
32	Tax_Mils	MATCH	٠٢١	٠٢١
32	Total_Tax_LP	BOTH_EMPTY		
32	Total_Tax_Mils	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
32	Net_Assessment_LP	ONLY_som2		✓
32	Net_Assessment_Mils	BOTH_EMPTY		
32	Remarks	BOTH_EMPTY		
33	Serial_No	MATCH	٦٦	٦٦
33	Date	MATCH	""""	""""
33	Property_recorded_under_Block_No	MATCH	""""	""""
33	Property_recorded_under_Parcel_No	MATCH	١٨٢	١٨٢
33	Parcel_Cat_No	MATCH	١٢	١٢
33	Parcel_Area	MATCH	٢,١٦١	٢,١٦١
33	Nature_of_Entry	MATCH	""""	""""
33	New_Serial_No	BOTH_EMPTY		
33	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
33	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٤	٢٤
33	Tax_LP	ONLY_som	✓	
33	Tax_Mils	MATCH	٠١٧	٠١٧
33	Total_Tax_LP	BOTH_EMPTY		
33	Total_Tax_Mils	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
33	Net_Assessment_LP	ONLY_som2		✓
33	Net_Assessment_Mils	BOTH_EMPTY		
33	Remarks	BOTH_EMPTY		
34	Serial_No	MATCH	٦٧	٦٧
34	Date	MATCH	""""	""""
34	Property_recorded_under_Block_No	MATCH	""""	""""
34	Property_recorded_under_Parcel_No	MATCH	١٨	١٨
34	Parcel_Cat_No	MATCH	١٢	١٢
34	Parcel_Area	MISMATCH	٥,١٠٧	٢,١٥٧
34	Nature_of_Entry	MISMATCH	في	""""
34	New_Serial_No	MATCH	١٠٨	١٠٨
34	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
34	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٢	٢٢
34	Tax_LP	ONLY_som	✓	
34	Tax_Mils	MATCH	٠٤٥	٠٤٥
34	Total_Tax_LP	MATCH	٧	٧
34	Total_Tax_Mils	MATCH	٢٥٤	٢٥٤
34	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
34	Net_Assessment_LP	ONLY_som2		✓
34	Net_Assessment_Mils	BOTH_EMPTY		
34	Remarks	BOTH_EMPTY		
