row	col	state	som	som2
24	Property_recorded_under_Parcel_No	MATCH	٤٦	٤٦
24	Parcel_Cat_No	BOTH_EMPTY		
24	Parcel_Area	MATCH	٦١,٧٧٨	٦١,٧٧٨
24	Nature_of_Entry	ONLY_som	'	
24	New_Serial_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
24	Tax_LP	BOTH_EMPTY		
24	Tax_Mils	MATCH	٠٧٠	٠٧٠
24	Total_Tax_LP	MATCH	٣	٣
24	Total_Tax_Mils	MATCH	٢٤٥	٢٤٥
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	BOTH_EMPTY		
24	Net_Assessment_Mils	BOTH_EMPTY		
24	Remarks	BOTH_EMPTY		
25	Serial_No	MATCH	١١٣	١١٣
25	Date	BOTH_EMPTY		
25	Property_recorded_under_Block_No	MATCH	٤١٤١	٤١٤١
25	Property_recorded_under_Parcel_No	MATCH	٧	٧
25	Parcel_Cat_No	MISMATCH	١٣	١٢
25	Parcel_Area	MATCH	٢,٠٠٩	٢,٠٠٩
25	Nature_of_Entry	MATCH	بيع	بيع
25	New_Serial_No	MATCH	٤٥٩	٤٥٩
25	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
25	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
25	Tax_LP	BOTH_EMPTY		
25	Tax_Mils	MATCH	١٦١	١٦١
25	Total_Tax_LP	MATCH	٣	٣
25	Total_Tax_Mils	MATCH	١٧٧	١٧٧
25	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
25	Net_Assessment_LP	BOTH_EMPTY		
25	Net_Assessment_Mils	BOTH_EMPTY		
25	Remarks	BOTH_EMPTY		
26	Serial_No	BOTH_EMPTY		
26	Date	BOTH_EMPTY		
26	Property_recorded_under_Block_No	ONLY_som	'	
26	Property_recorded_under_Parcel_No	MISMATCH	'	٥
26	Parcel_Cat_No	MATCH	١٦	١٦
26	Parcel_Area	MATCH	٢,٠٠٩	٢,٠٠٩
26	Nature_of_Entry	ONLY_som	'	
26	New_Serial_No	BOTH_EMPTY		
26	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
26	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
26	Tax_LP	BOTH_EMPTY		
26	Tax_Mils	ONLY_som	---	
26	Total_Tax_LP	MATCH	٣	٣
26	Total_Tax_Mils	MATCH	١٧٧	١٧٧
26	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
26	Net_Assessment_LP	BOTH_EMPTY		
26	Net_Assessment_Mils	BOTH_EMPTY		
26	Remarks	BOTH_EMPTY		
27	Serial_No	BOTH_EMPTY		
27	Date	BOTH_EMPTY		
27	Property_recorded_under_Block_No	ONLY_som	'	
27	Property_recorded_under_Parcel_No	MISMATCH	""""	٦
27	Parcel_Cat_No	MATCH	١٠	١٠
27	Parcel_Area	MATCH	١٢,٥٦٨	١٢,٥٦٨
27	Nature_of_Entry	ONLY_som	'	
27	New_Serial_No	BOTH_EMPTY		
27	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
27	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
27	Tax_LP	BOTH_EMPTY		
27	Tax_Mils	MATCH	٢٣٤	٢٣٤
27	Total_Tax_LP	MATCH	٢	٢
27	Total_Tax_Mils	MATCH	٩٤٣	٩٤٣
27	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
27	Net_Assessment_LP	BOTH_EMPTY		
27	Net_Assessment_Mils	BOTH_EMPTY		
27	Remarks	BOTH_EMPTY		
28	Serial_No	MATCH	١١٤	١١٤
28	Date	BOTH_EMPTY		
28	Property_recorded_under_Block_No	MATCH	٤١٤٩	٤١٤٩
28	Property_recorded_under_Parcel_No	MATCH	٤٠	٤٠
28	Parcel_Cat_No	MISMATCH	١٣	١٢
28	Parcel_Area	MATCH	٤,١٠٠	٤,١٠٠
28	Nature_of_Entry	MATCH	بيع	بيع
28	New_Serial_No	MATCH	""""	""""
28	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
28	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
28	Tax_LP	BOTH_EMPTY		
28	Tax_Mils	MATCH	٠٤٠	٠٤٠
28	Total_Tax_LP	MATCH	٢	٢
28	Total_Tax_Mils	MATCH	٩٣	٩٣
28	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
28	Net_Assessment_LP	BOTH_EMPTY		
28	Net_Assessment_Mils	BOTH_EMPTY		
28	Remarks	BOTH_EMPTY		
29	Serial_No	MATCH	١١٥	١١٥
29	Date	BOTH_EMPTY		
29	Property_recorded_under_Block_No	MATCH	٤١٤٧	٤١٤٧
29	Property_recorded_under_Parcel_No	MATCH	٤٤	٤٤
29	Parcel_Cat_No	MATCH	١٣	١٣
29	Parcel_Area	MISMATCH	١,٦١١	٨٦١١
29	Nature_of_Entry	MATCH	بيع	بيع
29	New_Serial_No	MATCH	٤٦٠	٤٦٠
29	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
29	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
29	Tax_LP	BOTH_EMPTY		
29	Tax_Mils	MISMATCH	٠٧٢	"٢٤٢
٠٧٢"
29	Total_Tax_LP	MATCH	٢	٢
29	Total_Tax_Mils	MATCH	٨٣٩	٨٣٩
29	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
29	Net_Assessment_LP	BOTH_EMPTY		
29	Net_Assessment_Mils	BOTH_EMPTY		
29	Remarks	BOTH_EMPTY		
30	Serial_No	MATCH	١١٦	١١٦
30	Date	BOTH_EMPTY		
30	Property_recorded_under_Block_No	MATCH	٤١٤٧	٤١٤٧
30	Property_recorded_under_Parcel_No	MATCH	91	٩١
30	Parcel_Cat_No	MISMATCH	١٣	١٢
30	Parcel_Area	MISMATCH	٢,٢٠٢	٢,٢٠١
30	Nature_of_Entry	MATCH	بيع	بيع
30	New_Serial_No	MATCH	٤٦١	٤٦١
30	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
30	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
30	Tax_LP	BOTH_EMPTY		
30	Tax_Mils	MATCH	٠٢٤	٠٢٤
30	Total_Tax_LP	MATCH	٢	٢
30	Total_Tax_Mils	MATCH	٨٠٧	٨٠٧
30	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
30	Net_Assessment_LP	MATCH	٢	٢
30	Net_Assessment_Mils	MATCH	٨٠٧	٨٠٧
30	Remarks	BOTH_EMPTY		
31	Serial_No	BOTH_EMPTY		
31	Date	BOTH_EMPTY		
31	Property_recorded_under_Block_No	BOTH_EMPTY		
31	Property_recorded_under_Parcel_No	BOTH_EMPTY		
31	Parcel_Cat_No	BOTH_EMPTY		
31	Parcel_Area	BOTH_EMPTY		
31	Nature_of_Entry	BOTH_EMPTY		
31	New_Serial_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
31	Tax_LP	BOTH_EMPTY		
31	Tax_Mils	BOTH_EMPTY		
31	Total_Tax_LP	BOTH_EMPTY		
31	Total_Tax_Mils	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
31	Net_Assessment_LP	ONLY_som	٨	
31	Net_Assessment_Mils	MISMATCH	٤٢١	"٨٤٢١
١١٢٢٨"
31	Remarks	BOTH_EMPTY		
32	Serial_No	BOTH_EMPTY		
32	Date	BOTH_EMPTY		
32	Property_recorded_under_Block_No	BOTH_EMPTY		
32	Property_recorded_under_Parcel_No	BOTH_EMPTY		
32	Parcel_Cat_No	BOTH_EMPTY		
32	Parcel_Area	BOTH_EMPTY		
32	Nature_of_Entry	BOTH_EMPTY		
32	New_Serial_No	BOTH_EMPTY		
32	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
32	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
32	Tax_LP	BOTH_EMPTY		
32	Tax_Mils	BOTH_EMPTY		
32	Total_Tax_LP	BOTH_EMPTY		
32	Total_Tax_Mils	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
32	Net_Assessment_LP	ONLY_som	١١	
32	Net_Assessment_Mils	ONLY_som	٢٢٨	
32	Remarks	BOTH_EMPTY		
33	Serial_No	MATCH	١١٧	١١٧
33	Date	MISMATCH	"٩٢٩
٩٤١"	939/941
33	Property_recorded_under_Block_No	MATCH	٤١٢٢	٤١٢٢
33	Property_recorded_under_Parcel_No	MATCH	١	١
33	Parcel_Cat_No	MATCH	١٠	١٠
33	Parcel_Area	MISMATCH	٣,٧٢٩	٤,٧٢٩
33	Nature_of_Entry	BOTH_EMPTY		
33	New_Serial_No	MATCH	٤٦٨	٤٦٨
33	Reference_to_Register_of_Changes_Volume_No	ONLY_som	عقد	
33	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٦/٥٥٤٥	"عقد
٤١/٥٥٤٥"
33	Tax_LP	BOTH_EMPTY		
33	Tax_Mils	MATCH	٠٩٠	٠٩٠
33	Total_Tax_LP	MISMATCH	٢	٤
33	Total_Tax_Mils	MATCH	٧١٢	٧١٢
33	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
33	Net_Assessment_LP	BOTH_EMPTY		
33	Net_Assessment_Mils	BOTH_EMPTY		
33	Remarks	BOTH_EMPTY		
34	Serial_No	BOTH_EMPTY		
34	Date	BOTH_EMPTY		
34	Property_recorded_under_Block_No	BOTH_EMPTY		
34	Property_recorded_under_Parcel_No	BOTH_EMPTY		
34	Parcel_Cat_No	BOTH_EMPTY		
34	Parcel_Area	BOTH_EMPTY		
34	Nature_of_Entry	ONLY_som	ع.	
34	New_Serial_No	BOTH_EMPTY		
34	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
34	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
34	Tax_LP	BOTH_EMPTY		
34	Tax_Mils	BOTH_EMPTY		
34	Total_Tax_LP	BOTH_EMPTY		
34	Total_Tax_Mils	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
34	Net_Assessment_LP	BOTH_EMPTY		
34	Net_Assessment_Mils	BOTH_EMPTY		
34	Remarks	BOTH_EMPTY		
