row	col	state	som	baseer
24	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٤	٢٤
24	Tax_LP	MISMATCH	✓	١
24	Tax_Mils	MISMATCH	٠١٩	١٩
24	Total_Tax_LP	BOTH_EMPTY		
24	Total_Tax_Mils	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	BOTH_EMPTY		
24	Net_Assessment_Mils	BOTH_EMPTY		
24	Remarks	BOTH_EMPTY		
25	Serial_No	MATCH	٥٨	٥٨
25	Date	MISMATCH	""""	١
25	Property_recorded_under_Block_No	MISMATCH	""""	١
25	Property_recorded_under_Parcel_No	MATCH	٢٦	٢٦
25	Parcel_Cat_No	MISMATCH	١٢	١٣
25	Parcel_Area	MISMATCH	١٣,٩٠٨	١٦٠٨
25	Nature_of_Entry	MISMATCH	""""	.
25	New_Serial_No	BOTH_EMPTY		
25	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الجمعة
25	Reference_to_Register_of_Changes_Serial_No	MATCH	١٢٦	١٢٦
25	Tax_LP	MISMATCH	✓	.
25	Tax_Mils	MISMATCH	١٢٠	١٢٥
25	Total_Tax_LP	BOTH_EMPTY		
25	Total_Tax_Mils	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
25	Net_Assessment_LP	BOTH_EMPTY		
25	Net_Assessment_Mils	BOTH_EMPTY		
25	Remarks	BOTH_EMPTY		
26	Serial_No	MATCH	٥٩	٥٩
26	Date	MISMATCH	""""	١
26	Property_recorded_under_Block_No	MISMATCH	""""	١
26	Property_recorded_under_Parcel_No	MATCH	٢٧	٢٧
26	Parcel_Cat_No	MISMATCH	١٢	١٣
26	Parcel_Area	MISMATCH	٤,٦٨٦	٤٦٨٦
26	Nature_of_Entry	MISMATCH	""""	١
26	New_Serial_No	BOTH_EMPTY		
26	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
26	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٠	٤
26	Tax_LP	MISMATCH	✓	.
26	Tax_Mils	MISMATCH	٠٣٧	٢٧
26	Total_Tax_LP	BOTH_EMPTY		
26	Total_Tax_Mils	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
26	Net_Assessment_LP	BOTH_EMPTY		
26	Net_Assessment_Mils	BOTH_EMPTY		
26	Remarks	BOTH_EMPTY		
27	Serial_No	MATCH	٦٠	٦٠
27	Date	MISMATCH	""""	١
27	Property_recorded_under_Block_No	MISMATCH	""""	١
27	Property_recorded_under_Parcel_No	MATCH	٢٩	٢٩
27	Parcel_Cat_No	MISMATCH	١٢	١٤
27	Parcel_Area	MISMATCH	٢,٩١٤	٢٩١٤
27	Nature_of_Entry	MISMATCH	""""	.
27	New_Serial_No	BOTH_EMPTY		
27	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
27	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٤	٢٤
27	Tax_LP	MISMATCH	✓	٧
27	Tax_Mils	MISMATCH	٠٢٣	١٢٢
27	Total_Tax_LP	BOTH_EMPTY		
27	Total_Tax_Mils	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
27	Net_Assessment_LP	BOTH_EMPTY		
27	Net_Assessment_Mils	BOTH_EMPTY		
27	Remarks	BOTH_EMPTY		
28	Serial_No	MATCH	٦١	٦١
28	Date	MISMATCH	""""	١
28	Property_recorded_under_Block_No	MISMATCH	""""	١
28	Property_recorded_under_Parcel_No	MATCH	٤٠	٤٠
28	Parcel_Cat_No	MISMATCH	١٢	١٤
28	Parcel_Area	MISMATCH	٣,٤٢٢	٢٤٦٢
28	Nature_of_Entry	MISMATCH	في	""""
28	New_Serial_No	BOTH_EMPTY		
28	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
28	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٢	٣٢
28	Tax_LP	MISMATCH	✓	.
28	Tax_Mils	MISMATCH	٠٢٧	١٢٧
28	Total_Tax_LP	BOTH_EMPTY		
28	Total_Tax_Mils	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
28	Net_Assessment_LP	BOTH_EMPTY		
28	Net_Assessment_Mils	BOTH_EMPTY		
28	Remarks	BOTH_EMPTY		
29	Serial_No	MATCH	٦٢	٦٢
29	Date	MISMATCH	""""	.
29	Property_recorded_under_Block_No	MISMATCH	""""	١
29	Property_recorded_under_Parcel_No	MATCH	٦٠	٦٠
29	Parcel_Cat_No	MISMATCH	١٢	١٣
29	Parcel_Area	MISMATCH	٦,٤٦٢	٦٢٦
29	Nature_of_Entry	MISMATCH	""""	١
29	New_Serial_No	BOTH_EMPTY		
29	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
29	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٥٦	-٥٦
29	Tax_LP	ONLY_som	✓	
29	Tax_Mils	MISMATCH	٠٥٠	١٥٠
29	Total_Tax_LP	BOTH_EMPTY		
29	Total_Tax_Mils	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
29	Net_Assessment_LP	BOTH_EMPTY		
29	Net_Assessment_Mils	BOTH_EMPTY		
29	Remarks	BOTH_EMPTY		
30	Serial_No	MISMATCH	٦٣	٦٢
30	Date	MISMATCH	""""	١
30	Property_recorded_under_Block_No	MISMATCH	""""	١
30	Property_recorded_under_Parcel_No	MISMATCH	٧٤	١٤
30	Parcel_Cat_No	MISMATCH	١٢	٣
30	Parcel_Area	MISMATCH	٢,٣٥٦	٢٣٥٦
30	Nature_of_Entry	MISMATCH	في	١
30	New_Serial_No	MATCH	٢٩٦	٢٩٦
30	Reference_to_Register_of_Changes_Volume_No	MISMATCH	T.D.L.	T.D.
30	Reference_to_Register_of_Changes_Serial_No	MISMATCH	1940.	١٩٤٠
30	Tax_LP	ONLY_baseer		10
30	Tax_Mils	MISMATCH	٠١٩	١٦
30	Total_Tax_LP	ONLY_baseer		٣
30	Total_Tax_Mils	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
30	Net_Assessment_LP	BOTH_EMPTY		
30	Net_Assessment_Mils	BOTH_EMPTY		
30	Remarks	BOTH_EMPTY		
31	Serial_No	MATCH	٦٤	٦٤
31	Date	MISMATCH	""""	١
31	Property_recorded_under_Block_No	MISMATCH	""""	١
31	Property_recorded_under_Parcel_No	MISMATCH	١٥٤	١٥٢
31	Parcel_Cat_No	MISMATCH	١٢	١٣
31	Parcel_Area	MISMATCH	٢,٧٤١	٢٧٤١
31	Nature_of_Entry	MISMATCH	""""	.
31	New_Serial_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	الجمعة
31	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٢	٣٢
31	Tax_LP	ONLY_som	✓	
31	Tax_Mils	MISMATCH	٠٢٠	١٦
31	Total_Tax_LP	BOTH_EMPTY		
31	Total_Tax_Mils	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
31	Net_Assessment_LP	BOTH_EMPTY		
31	Net_Assessment_Mils	BOTH_EMPTY		
31	Remarks	BOTH_EMPTY		
32	Serial_No	MATCH	٦٥	٦٥
32	Date	MISMATCH	""""	٤
32	Property_recorded_under_Block_No	MISMATCH	""""	١
32	Property_recorded_under_Parcel_No	MISMATCH	١٧٣	١٧٦
32	Parcel_Cat_No	MISMATCH	١٢	١٣
32	Parcel_Area	MISMATCH	٢,٦٢٠	١٨٦٥
32	Nature_of_Entry	MISMATCH	في	.
32	New_Serial_No	BOTH_EMPTY		
32	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
32	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٢	٣
32	Tax_LP	MISMATCH	✓	.
32	Tax_Mils	MISMATCH	٠٢١	١٠
32	Total_Tax_LP	BOTH_EMPTY		
32	Total_Tax_Mils	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
32	Net_Assessment_LP	BOTH_EMPTY		
32	Net_Assessment_Mils	BOTH_EMPTY		
32	Remarks	BOTH_EMPTY		
33	Serial_No	MATCH	٦٦	٦٦
33	Date	MISMATCH	""""	١
33	Property_recorded_under_Block_No	MISMATCH	""""	٤
33	Property_recorded_under_Parcel_No	MISMATCH	١٨٢	١٦
33	Parcel_Cat_No	MISMATCH	١٢	١٣
33	Parcel_Area	MISMATCH	٢,١٦١	٢١٦١
33	Nature_of_Entry	MISMATCH	""""	١٠
33	New_Serial_No	BOTH_EMPTY		
33	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	٧
33	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٤	٢٤
33	Tax_LP	MISMATCH	✓	١
33	Tax_Mils	MISMATCH	٠١٧	١٧
33	Total_Tax_LP	BOTH_EMPTY		
33	Total_Tax_Mils	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
33	Net_Assessment_LP	BOTH_EMPTY		
33	Net_Assessment_Mils	BOTH_EMPTY		
33	Remarks	BOTH_EMPTY		
34	Serial_No	MATCH	٦٧	٦٧
34	Date	MISMATCH	""""	١  ٢
34	Property_recorded_under_Block_No	MATCH	""""	""""
34	Property_recorded_under_Parcel_No	MATCH	١٨	١٨
34	Parcel_Cat_No	MISMATCH	١٢	١٣
34	Parcel_Area	MISMATCH	٥,١٠٧	٢٠١٧
34	Nature_of_Entry	MISMATCH	في	٤
34	New_Serial_No	MISMATCH	١٠٨	١٨
34	Reference_to_Register_of_Changes_Volume_No	MISMATCH	✓	.
34	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٢٢	٣٢
34	Tax_LP	MISMATCH	✓	١
34	Tax_Mils	MISMATCH	٠٤٥	٠٢٥
34	Total_Tax_LP	MATCH	٧	٧
34	Total_Tax_Mils	MATCH	٢٥٤	٢٥٤
34	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
34	Net_Assessment_LP	BOTH_EMPTY		
34	Net_Assessment_Mils	BOTH_EMPTY		
34	Remarks	BOTH_EMPTY		
