row	col	state	som	som2
25	Property_recorded_under_Parcel_No	MATCH	٥٠	٥٠
25	Parcel_Cat_No	MISMATCH	١٢	١٣
25	Parcel_Area	MISMATCH	.٦٤	٠٦٤
25	Nature_of_Entry	MATCH	""""	""""
25	New_Serial_No	BOTH_EMPTY		
25	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
25	Reference_to_Register_of_Changes_Serial_No	MISMATCH	--٨	٠٠٨
25	Tax_LP	MATCH	✓	✓
25	Tax_Mils	MISMATCH	--١	٠٠١
25	Total_Tax_LP	BOTH_EMPTY		
25	Total_Tax_Mils	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
25	Net_Assessment_LP	BOTH_EMPTY		
25	Net_Assessment_Mils	BOTH_EMPTY		
25	Remarks	BOTH_EMPTY		
26	Serial_No	MATCH	٢٧	٢٧
26	Date	MATCH	""""	""""
26	Property_recorded_under_Block_No	MATCH	""""	""""
26	Property_recorded_under_Parcel_No	MATCH	٦٥	٦٥
26	Parcel_Cat_No	MISMATCH	X	٧
26	Parcel_Area	MISMATCH	٢,٨٠١	١,٩٨٠
26	Nature_of_Entry	MATCH	""""	""""
26	New_Serial_No	BOTH_EMPTY		
26	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
26	Reference_to_Register_of_Changes_Serial_No	MISMATCH	.٢٤	٠٢٤
26	Tax_LP	ONLY_som2		✓
26	Tax_Mils	MISMATCH	.٢٢	٠٢٢
26	Total_Tax_LP	BOTH_EMPTY		
26	Total_Tax_Mils	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
26	Net_Assessment_LP	BOTH_EMPTY		
26	Net_Assessment_Mils	BOTH_EMPTY		
26	Remarks	BOTH_EMPTY		
27	Serial_No	MATCH	٢٨	٢٨
27	Date	MATCH	""""	""""
27	Property_recorded_under_Block_No	BOTH_EMPTY		
27	Property_recorded_under_Parcel_No	BOTH_EMPTY		
27	Parcel_Cat_No	MATCH	١٦	١٦
27	Parcel_Area	MISMATCH	١,١٢٤	١,٢٩٤
27	Nature_of_Entry	MATCH	""""	""""
27	New_Serial_No	BOTH_EMPTY		
27	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
27	Reference_to_Register_of_Changes_Serial_No	ONLY_som	--	
27	Tax_LP	ONLY_som2		✓
27	Tax_Mils	MATCH	--	---
27	Total_Tax_LP	BOTH_EMPTY		
27	Total_Tax_Mils	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
27	Net_Assessment_LP	BOTH_EMPTY		
27	Net_Assessment_Mils	BOTH_EMPTY		
27	Remarks	BOTH_EMPTY		
28	Serial_No	MATCH	٢٩	٢٩
28	Date	MATCH	""""	""""
28	Property_recorded_under_Block_No	MATCH	٤١٤١	٤١٤١
28	Property_recorded_under_Parcel_No	MATCH	٧	٧
28	Parcel_Cat_No	MISMATCH	١٢	١٣
28	Parcel_Area	MATCH	٢,٠٠٩	٢,٠٠٩
28	Nature_of_Entry	MATCH	""""	""""
28	New_Serial_No	BOTH_EMPTY		
28	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
28	Reference_to_Register_of_Changes_Serial_No	MATCH	١٦٨	١٦٨
28	Tax_LP	ONLY_som2		✓
28	Tax_Mils	MATCH	١٦٠	١٦٠
28	Total_Tax_LP	BOTH_EMPTY		
28	Total_Tax_Mils	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
28	Net_Assessment_LP	BOTH_EMPTY		
28	Net_Assessment_Mils	BOTH_EMPTY		
28	Remarks	BOTH_EMPTY		
29	Serial_No	MATCH	٣٠	٣٠
29	Date	MATCH	""""	""""
29	Property_recorded_under_Block_No	BOTH_EMPTY		
29	Property_recorded_under_Parcel_No	BOTH_EMPTY		
29	Parcel_Cat_No	MATCH	١٦	١٦
29	Parcel_Area	MISMATCH	٤,٥٠٨	٤,٠٠٨
29	Nature_of_Entry	MATCH	""""	""""
29	New_Serial_No	MATCH	١١٣	١١٣
29	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
29	Reference_to_Register_of_Changes_Serial_No	ONLY_som	--	
29	Tax_LP	ONLY_som2		✓
29	Tax_Mils	MATCH	--	---
29	Total_Tax_LP	BOTH_EMPTY		
29	Total_Tax_Mils	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
29	Net_Assessment_LP	BOTH_EMPTY		
29	Net_Assessment_Mils	BOTH_EMPTY		
29	Remarks	BOTH_EMPTY		
30	Serial_No	MATCH	٣١	٣١
30	Date	MATCH	""""	""""
30	Property_recorded_under_Block_No	BOTH_EMPTY		
30	Property_recorded_under_Parcel_No	BOTH_EMPTY		
30	Parcel_Cat_No	MISMATCH	١٠	٨٠
30	Parcel_Area	MATCH	١٢,٥٦٨	١٢,٥٦٨
30	Nature_of_Entry	MATCH	""""	""""
30	New_Serial_No	BOTH_EMPTY		
30	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
30	Reference_to_Register_of_Changes_Serial_No	MATCH	٢٣٤	٢٣٤
30	Tax_LP	ONLY_som2		✓
30	Tax_Mils	MATCH	٢٢٦	٢٢٦
30	Total_Tax_LP	BOTH_EMPTY		
30	Total_Tax_Mils	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
30	Net_Assessment_LP	BOTH_EMPTY		
30	Net_Assessment_Mils	BOTH_EMPTY		
30	Remarks	BOTH_EMPTY		
31	Serial_No	MATCH	٣٢	٣٢
31	Date	MATCH	""""	""""
31	Property_recorded_under_Block_No	MATCH	""""	""""
31	Property_recorded_under_Parcel_No	MATCH	١٨	١٨
31	Parcel_Cat_No	MISMATCH	١٢	١٣
31	Parcel_Area	MISMATCH	٣,٠٦١	٣,٥٦١
31	Nature_of_Entry	MATCH	""""	""""
31	New_Serial_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
31	Reference_to_Register_of_Changes_Serial_No	MISMATCH	.٥٦	٠٥٦
31	Tax_LP	MATCH	✓	✓
31	Tax_Mils	MISMATCH	.٥٢	٠٥٢
31	Total_Tax_LP	BOTH_EMPTY		
31	Total_Tax_Mils	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
31	Net_Assessment_LP	BOTH_EMPTY		
31	Net_Assessment_Mils	BOTH_EMPTY		
31	Remarks	BOTH_EMPTY		
32	Serial_No	MATCH	٣٣	٣٣
32	Date	MATCH	""""	""""
32	Property_recorded_under_Block_No	BOTH_EMPTY		
32	Property_recorded_under_Parcel_No	BOTH_EMPTY		
32	Parcel_Cat_No	MATCH	١٦	١٦
32	Parcel_Area	MISMATCH	٣,٠٦١	٦,٥٢٨
32	Nature_of_Entry	MATCH	""""	""""
32	New_Serial_No	BOTH_EMPTY		
32	Reference_to_Register_of_Changes_Volume_No	MATCH	✓	✓
32	Reference_to_Register_of_Changes_Serial_No	ONLY_som	--	
32	Tax_LP	ONLY_som2		✓
32	Tax_Mils	MATCH	--	---
32	Total_Tax_LP	BOTH_EMPTY		
32	Total_Tax_Mils	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
32	Net_Assessment_LP	BOTH_EMPTY		
32	Net_Assessment_Mils	BOTH_EMPTY		
32	Remarks	BOTH_EMPTY		
33	Serial_No	BOTH_EMPTY		
33	Date	BOTH_EMPTY		
33	Property_recorded_under_Block_No	BOTH_EMPTY		
33	Property_recorded_under_Parcel_No	BOTH_EMPTY		
33	Parcel_Cat_No	BOTH_EMPTY		
33	Parcel_Area	BOTH_EMPTY		
33	Nature_of_Entry	BOTH_EMPTY		
33	New_Serial_No	BOTH_EMPTY		
33	Reference_to_Register_of_Changes_Volume_No	MISMATCH	٢٩٣٣	٢,٣٩٣
33	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
33	Tax_LP	MATCH	٥	٥
33	Tax_Mils	MATCH	٤٦٨	٤٦٨
33	Total_Tax_LP	MATCH	٥	٥
33	Total_Tax_Mils	MATCH	٢٨٥	٢٨٥
33	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
33	Net_Assessment_LP	BOTH_EMPTY		
33	Net_Assessment_Mils	BOTH_EMPTY		
33	Remarks	BOTH_EMPTY		
