row	col	state	som	baseer
24	Nature_of_Entry	ONLY_som	'	
24	New_Serial_No	ONLY_baseer		.
24	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
24	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
24	Tax_LP	BOTH_EMPTY		
24	Tax_Mils	MISMATCH	٠٧٠	١٧
24	Total_Tax_LP	MATCH	٣	٣
24	Total_Tax_Mils	MATCH	٢٤٥	٢٤٥
24	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
24	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
24	Net_Assessment_LP	BOTH_EMPTY		
24	Net_Assessment_Mils	BOTH_EMPTY		
24	Remarks	BOTH_EMPTY		
25	Serial_No	MISMATCH	١١٣	١١٢
25	Date	ONLY_baseer		.
25	Property_recorded_under_Block_No	MISMATCH	٤١٤١	١٤٦
25	Property_recorded_under_Parcel_No	MATCH	٧	٧
25	Parcel_Cat_No	MISMATCH	١٣	١٢
25	Parcel_Area	MISMATCH	٢,٠٠٩	٢٠٠٩
25	Nature_of_Entry	MATCH	بيع	بيع
25	New_Serial_No	MATCH	٤٥٩	٤٥٩
25	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
25	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
25	Tax_LP	BOTH_EMPTY		
25	Tax_Mils	MISMATCH	١٦١	١٦٨
25	Total_Tax_LP	MATCH	٣	٣
25	Total_Tax_Mils	MATCH	١٧٧	١٧٧
25	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
25	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
25	Net_Assessment_LP	BOTH_EMPTY		
25	Net_Assessment_Mils	BOTH_EMPTY		
25	Remarks	BOTH_EMPTY		
26	Serial_No	ONLY_baseer		.
26	Date	ONLY_baseer		.
26	Property_recorded_under_Block_No	MISMATCH	'	١
26	Property_recorded_under_Parcel_No	MISMATCH	'	٥
26	Parcel_Cat_No	MISMATCH	١٦	٦
26	Parcel_Area	MISMATCH	٢,٠٠٩	٢٠٠٩
26	Nature_of_Entry	MISMATCH	'	.
26	New_Serial_No	ONLY_baseer		.
26	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
26	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
26	Tax_LP	ONLY_baseer		-
26	Tax_Mils	MISMATCH	---	.
26	Total_Tax_LP	MATCH	٣	٣
26	Total_Tax_Mils	MATCH	١٧٧	١٧٧
26	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
26	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
26	Net_Assessment_LP	BOTH_EMPTY		
26	Net_Assessment_Mils	BOTH_EMPTY		
26	Remarks	BOTH_EMPTY		
27	Serial_No	ONLY_baseer		.
27	Date	ONLY_baseer		.
27	Property_recorded_under_Block_No	ONLY_som	'	
27	Property_recorded_under_Parcel_No	MISMATCH	""""	٧
27	Parcel_Cat_No	MATCH	١٠	١٠
27	Parcel_Area	MISMATCH	١٢,٥٦٨	١٢٫٥٦٨
27	Nature_of_Entry	MISMATCH	'	.
27	New_Serial_No	ONLY_baseer		.
27	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
27	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
27	Tax_LP	BOTH_EMPTY		
27	Tax_Mils	MATCH	٢٣٤	٢٣٤
27	Total_Tax_LP	MATCH	٢	٢
27	Total_Tax_Mils	MATCH	٩٤٣	٩٤٣
27	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
27	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
27	Net_Assessment_LP	BOTH_EMPTY		
27	Net_Assessment_Mils	BOTH_EMPTY		
27	Remarks	BOTH_EMPTY		
28	Serial_No	MATCH	١١٤	١١٤
28	Date	ONLY_baseer		.
28	Property_recorded_under_Block_No	MATCH	٤١٤٩	٤١٤٩
28	Property_recorded_under_Parcel_No	MATCH	٤٠	٤٠
28	Parcel_Cat_No	MATCH	١٣	١٣
28	Parcel_Area	MISMATCH	٤,١٠٠	٤٨٠٠
28	Nature_of_Entry	MISMATCH	بيع	يوم
28	New_Serial_No	MISMATCH	""""	١٠
28	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
28	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
28	Tax_LP	BOTH_EMPTY		
28	Tax_Mils	MISMATCH	٠٤٠	٤
28	Total_Tax_LP	MATCH	٢	٢
28	Total_Tax_Mils	MISMATCH	٩٣	٩٠٣
28	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
28	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
28	Net_Assessment_LP	BOTH_EMPTY		
28	Net_Assessment_Mils	BOTH_EMPTY		
28	Remarks	BOTH_EMPTY		
29	Serial_No	MATCH	١١٥	١١٥
29	Date	BOTH_EMPTY		
29	Property_recorded_under_Block_No	MATCH	٤١٤٧	٤١٤٧
29	Property_recorded_under_Parcel_No	MATCH	٤٤	٤٤
29	Parcel_Cat_No	MISMATCH	١٣	١٢
29	Parcel_Area	MISMATCH	١,٦١١	١٨٨٨
29	Nature_of_Entry	MATCH	بيع	بيع
29	New_Serial_No	MATCH	٤٦٠	٤٦٠
29	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
29	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
29	Tax_LP	BOTH_EMPTY		
29	Tax_Mils	MISMATCH	٠٧٢	٧٢
29	Total_Tax_LP	MATCH	٢	٢
29	Total_Tax_Mils	MISMATCH	٨٣٩	٨٣
29	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
29	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
29	Net_Assessment_LP	BOTH_EMPTY		
29	Net_Assessment_Mils	BOTH_EMPTY		
29	Remarks	BOTH_EMPTY		
30	Serial_No	MATCH	١١٦	١١٦
30	Date	BOTH_EMPTY		
30	Property_recorded_under_Block_No	MATCH	٤١٤٧	٤١٤٧
30	Property_recorded_under_Parcel_No	MATCH	91	91
30	Parcel_Cat_No	MATCH	١٣	١٣
30	Parcel_Area	MISMATCH	٢,٢٠٢	٢٠ ض
30	Nature_of_Entry	MISMATCH	بيع	يوم
30	New_Serial_No	MATCH	٤٦١	٤٦١
30	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
30	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
30	Tax_LP	ONLY_baseer		١
30	Tax_Mils	MISMATCH	٠٢٤	٢٤
30	Total_Tax_LP	MATCH	٢	٢
30	Total_Tax_Mils	MATCH	٨٠٧	٨٠٧
30	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
30	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
30	Net_Assessment_LP	MATCH	٢	٢
30	Net_Assessment_Mils	MATCH	٨٠٧	٨٠٧
30	Remarks	BOTH_EMPTY		
31	Serial_No	BOTH_EMPTY		
31	Date	BOTH_EMPTY		
31	Property_recorded_under_Block_No	BOTH_EMPTY		
31	Property_recorded_under_Parcel_No	BOTH_EMPTY		
31	Parcel_Cat_No	BOTH_EMPTY		
31	Parcel_Area	BOTH_EMPTY		
31	Nature_of_Entry	ONLY_baseer		السبت
31	New_Serial_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Volume_No	BOTH_EMPTY		
31	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
31	Tax_LP	BOTH_EMPTY		
31	Tax_Mils	ONLY_baseer		١٢
31	Total_Tax_LP	BOTH_EMPTY		
31	Total_Tax_Mils	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
31	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
31	Net_Assessment_LP	MISMATCH	٨	٨/١١
31	Net_Assessment_Mils	MISMATCH	٤٢١	٢٢٨ /٤٢١
31	Remarks	BOTH_EMPTY		
32	Serial_No	ONLY_baseer		السبت
32	Date	ONLY_baseer		٩
32	Property_recorded_under_Block_No	BOTH_EMPTY		
32	Property_recorded_under_Parcel_No	BOTH_EMPTY		
32	Parcel_Cat_No	BOTH_EMPTY		
32	Parcel_Area	BOTH_EMPTY		
32	Nature_of_Entry	BOTH_EMPTY		
32	New_Serial_No	BOTH_EMPTY		
32	Reference_to_Register_of_Changes_Volume_No	ONLY_baseer		١
32	Reference_to_Register_of_Changes_Serial_No	BOTH_EMPTY		
32	Tax_LP	BOTH_EMPTY		
32	Tax_Mils	BOTH_EMPTY		
32	Total_Tax_LP	BOTH_EMPTY		
32	Total_Tax_Mils	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
32	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
32	Net_Assessment_LP	MISMATCH	١١	١
32	Net_Assessment_Mils	MISMATCH	٢٢٨	السبت
32	Remarks	BOTH_EMPTY		
33	Serial_No	MISMATCH	١١٧	١٧
33	Date	MISMATCH	"٩٢٩
٩٤١"	/٩٨٨
33	Property_recorded_under_Block_No	MISMATCH	٤١٢٢	٩١٢٣
33	Property_recorded_under_Parcel_No	MATCH	١	١
33	Parcel_Cat_No	MATCH	١٠	١٠
33	Parcel_Area	MISMATCH	٣,٧٢٩	٢٨٧
33	Nature_of_Entry	ONLY_baseer		الاربعاء
33	New_Serial_No	MATCH	٤٦٨	٤٦٨
33	Reference_to_Register_of_Changes_Volume_No	MISMATCH	عقد	٢
33	Reference_to_Register_of_Changes_Serial_No	MISMATCH	٤٦/٥٥٤٥	٣
33	Tax_LP	BOTH_EMPTY		
33	Tax_Mils	MISMATCH	٠٩٠	١٩
33	Total_Tax_LP	MATCH	٢	٢
33	Total_Tax_Mils	MISMATCH	٧١٢	٧١٧
33	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
33	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
33	Net_Assessment_LP	BOTH_EMPTY		
33	Net_Assessment_Mils	BOTH_EMPTY		
33	Remarks	BOTH_EMPTY		
34	Serial_No	BOTH_EMPTY		
34	Date	BOTH_EMPTY		
34	Property_recorded_under_Block_No	BOTH_EMPTY		
34	Property_recorded_under_Parcel_No	BOTH_EMPTY		
34	Parcel_Cat_No	BOTH_EMPTY		
34	Parcel_Area	BOTH_EMPTY		
34	Nature_of_Entry	MISMATCH	ع.	٢
34	New_Serial_No	ONLY_baseer		.
34	Reference_to_Register_of_Changes_Volume_No	ONLY_baseer		/٢٤ ض
34	Reference_to_Register_of_Changes_Serial_No	ONLY_baseer		٥٥٤٥
34	Tax_LP	BOTH_EMPTY		
34	Tax_Mils	ONLY_baseer		.
34	Total_Tax_LP	ONLY_baseer		.
34	Total_Tax_Mils	ONLY_baseer		السبت
34	Reference_to_Register_of_Exemptions_Entry_No	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_LP	BOTH_EMPTY		
34	Reference_to_Register_of_Exemptions_Amount_Mils	BOTH_EMPTY		
34	Net_Assessment_LP	BOTH_EMPTY		
34	Net_Assessment_Mils	BOTH_EMPTY		
34	Remarks	BOTH_EMPTY		
